"date","country","yield"
2003-11-01,"DE",4.35
2003-10-01,"DE",4.22
2003-09-01,"DE",4.17
2003-08-01,"DE",4.13
2003-07-01,"DE",3.97
2003-06-01,"DE",3.62
2003-05-01,"DE",3.82
2003-04-01,"DE",4.15
2003-03-01,"DE",4
2003-02-01,"DE",3.95
2003-01-01,"DE",4.18
2002-12-01,"DE",4.33
2002-11-01,"DE",4.48
2002-10-01,"DE",4.46
2002-09-01,"DE",4.38
2002-08-01,"DE",4.59
2002-07-01,"DE",4.87
2002-06-01,"DE",5.02
2002-05-01,"DE",5.17
2002-04-01,"DE",5.15
2002-03-01,"DE",5.16
2002-02-01,"DE",4.92
2002-01-01,"DE",4.86
2001-12-01,"DE",4.74
2001-11-01,"DE",4.45
2001-10-01,"DE",4.6
2001-09-01,"DE",4.81
2001-08-01,"DE",4.82
2001-07-01,"DE",5.02
2001-06-01,"DE",5
2001-05-01,"DE",5.05
2001-04-01,"DE",4.83
2001-03-01,"DE",4.67
2001-02-01,"DE",4.78
2001-01-01,"DE",4.8
2000-12-01,"DE",4.89
2000-11-01,"DE",5.15
2000-10-01,"DE",5.21
2000-09-01,"DE",5.26
2000-08-01,"DE",5.21
2000-07-01,"DE",5.27
2000-06-01,"DE",5.19
2000-05-01,"DE",5.38
2000-04-01,"DE",5.22
2000-03-01,"DE",5.33
2000-02-01,"DE",5.51
2000-01-01,"DE",5.54
1999-12-01,"DE",5.15
1999-11-01,"DE",5.04
1999-10-01,"DE",5.29
1999-09-01,"DE",5.04
1999-08-01,"DE",4.88
1999-07-01,"DE",4.68
1999-06-01,"DE",4.36
1999-05-01,"DE",4.01
1999-04-01,"DE",3.85
1999-03-01,"DE",4.04
1999-02-01,"DE",3.85
1999-01-01,"DE",3.7
1998-12-01,"DE",3.86
1998-11-01,"DE",4.12
1998-10-01,"DE",4.06
1998-09-01,"DE",4.06
1998-08-01,"DE",4.42
1998-07-01,"DE",4.68
1998-06-01,"DE",4.8
1998-05-01,"DE",4.96
1998-04-01,"DE",4.9
1998-03-01,"DE",4.9
1998-02-01,"DE",4.99
1998-01-01,"DE",5.11
1997-12-01,"DE",5.33
1997-11-01,"DE",5.56
1997-10-01,"DE",5.58
1997-09-01,"DE",5.59
1997-08-01,"DE",5.66
1997-07-01,"DE",5.56
1997-06-01,"DE",5.72
1997-05-01,"DE",5.76
1997-04-01,"DE",5.87
1997-03-01,"DE",5.71
1997-02-01,"DE",5.55
1997-01-01,"DE",5.8
1996-12-01,"DE",5.79
1996-11-01,"DE",5.86
1996-10-01,"DE",6.01
1996-09-01,"DE",6.23
1996-08-01,"DE",6.3
1996-07-01,"DE",6.48
1996-06-01,"DE",6.56
1996-05-01,"DE",6.45
1996-04-01,"DE",6.38
1996-03-01,"DE",6.44
1996-02-01,"DE",6.2
1996-01-01,"DE",5.89
1995-12-01,"DE",6.07
1995-11-01,"DE",6.34
1995-10-01,"DE",6.57
1995-09-01,"DE",6.59
1995-08-01,"DE",6.74
1995-07-01,"DE",6.86
1995-06-01,"DE",6.78
1995-05-01,"DE",6.86
1995-04-01,"DE",7.09
1995-03-01,"DE",7.28
1995-02-01,"DE",7.42
1995-01-01,"DE",7.6
1994-12-01,"DE",7.46
1994-11-01,"DE",7.49
1994-10-01,"DE",7.54
1994-09-01,"DE",7.52
1994-08-01,"DE",7.09
1994-07-01,"DE",6.9
1994-06-01,"DE",7.05
1994-05-01,"DE",6.66
1994-04-01,"DE",6.48
1994-03-01,"DE",6.34
1994-02-01,"DE",6.07
1994-01-01,"DE",5.8
1993-12-01,"DE",5.85
1993-11-01,"DE",5.98
1993-10-01,"DE",6
1993-09-01,"DE",6.2
1993-08-01,"DE",6.41
1993-07-01,"DE",6.62
1993-06-01,"DE",6.81
1993-05-01,"DE",6.83
1993-04-01,"DE",6.68
1993-03-01,"DE",6.66
1993-02-01,"DE",6.94
1993-01-01,"DE",7.15
2015-05-01,"ES",1.78
2015-04-01,"ES",1.31
2015-03-01,"ES",1.23
2015-02-01,"ES",1.52
2015-01-01,"ES",1.54
2014-12-01,"ES",1.78
2014-11-01,"ES",2.07
2014-10-01,"ES",2.12
2014-09-01,"ES",2.2
2014-08-01,"ES",2.41
2014-07-01,"ES",2.68
2014-06-01,"ES",2.72
2014-05-01,"ES",2.93
2014-04-01,"ES",3.11
2014-03-01,"ES",3.31
2014-02-01,"ES",3.56
2014-01-01,"ES",3.79
2013-12-01,"ES",4.13
2013-11-01,"ES",4.1
2013-10-01,"ES",4.22
2013-09-01,"ES",4.42
2013-08-01,"ES",4.5
2013-07-01,"ES",4.67
2013-06-01,"ES",4.67
2013-05-01,"ES",4.25
2013-04-01,"ES",4.59
2013-03-01,"ES",4.92
2013-02-01,"ES",5.22
2013-01-01,"ES",5.05
2012-12-01,"ES",5.34
2012-11-01,"ES",5.69
2012-10-01,"ES",5.64
2012-09-01,"ES",5.91
2012-08-01,"ES",6.58
2012-07-01,"ES",6.79
2012-06-01,"ES",6.59
2012-05-01,"ES",6.13
2012-04-01,"ES",5.79
2012-03-01,"ES",5.17
2012-02-01,"ES",5.11
2012-01-01,"ES",5.41
2011-12-01,"ES",5.53
2011-11-01,"ES",6.2
2011-10-01,"ES",5.26
2011-09-01,"ES",5.2
2011-08-01,"ES",5.25
2011-07-01,"ES",5.83
2011-06-01,"ES",5.48
2011-05-01,"ES",5.32
2011-04-01,"ES",5.33
2011-03-01,"ES",5.25
2011-02-01,"ES",5.26
2011-01-01,"ES",5.38
2010-12-01,"ES",5.38
2010-11-01,"ES",4.69
2010-10-01,"ES",4.04
2010-09-01,"ES",4.09
2010-08-01,"ES",4.04
2010-07-01,"ES",4.43
2010-06-01,"ES",4.56
2010-05-01,"ES",4.08
2010-04-01,"ES",3.9
2010-03-01,"ES",3.83
2010-02-01,"ES",3.98
2010-01-01,"ES",3.99
2009-12-01,"ES",3.81
2009-11-01,"ES",3.79
2009-10-01,"ES",3.78
2009-09-01,"ES",3.81
2009-08-01,"ES",3.79
2009-07-01,"ES",4.01
2009-06-01,"ES",4.25
2009-05-01,"ES",4.06
2009-04-01,"ES",4.01
2009-03-01,"ES",4.06
2009-02-01,"ES",4.23
2009-01-01,"ES",4.15
2008-12-01,"ES",3.86
2008-11-01,"ES",4.15
2008-10-01,"ES",4.47
2008-09-01,"ES",4.57
2008-08-01,"ES",4.56
2008-07-01,"ES",4.8
2008-06-01,"ES",4.79
2008-05-01,"ES",4.43
2008-04-01,"ES",4.32
2008-03-01,"ES",4.12
2008-02-01,"ES",4.15
2008-01-01,"ES",4.18
2007-12-01,"ES",4.35
2007-11-01,"ES",4.25
2007-10-01,"ES",4.38
2007-09-01,"ES",4.36
2007-08-01,"ES",4.4
2007-07-01,"ES",4.6
2007-06-01,"ES",4.62
2007-05-01,"ES",4.34
2007-04-01,"ES",4.21
2007-03-01,"ES",4.01
2007-02-01,"ES",4.1
2007-01-01,"ES",4.07
2006-12-01,"ES",3.82
2006-11-01,"ES",3.75
2006-10-01,"ES",3.81
2006-09-01,"ES",3.76
2006-08-01,"ES",3.89
2006-07-01,"ES",4.02
2006-06-01,"ES",3.99
2006-05-01,"ES",3.99
2006-04-01,"ES",3.92
2006-03-01,"ES",3.66
2006-02-01,"ES",3.48
2006-01-01,"ES",3.33
2005-12-01,"ES",3.37
2005-11-01,"ES",3.48
2005-10-01,"ES",3.28
2005-09-01,"ES",3.09
2005-08-01,"ES",3.23
2005-07-01,"ES",3.22
2005-06-01,"ES",3.18
2005-05-01,"ES",3.36
2005-04-01,"ES",3.53
2005-03-01,"ES",3.74
2005-02-01,"ES",3.58
2005-01-01,"ES",3.59
2004-12-01,"ES",3.64
2004-11-01,"ES",3.85
2004-10-01,"ES",3.97
2004-09-01,"ES",4.08
2004-08-01,"ES",4.15
2004-07-01,"ES",4.28
2004-06-01,"ES",4.39
2004-05-01,"ES",4.33
2004-04-01,"ES",4.2
2004-03-01,"ES",4.01
2004-02-01,"ES",4.15
2004-01-01,"ES",4.19
2003-12-01,"ES",4.34
2003-11-01,"ES",4.4
2003-10-01,"ES",4.27
2003-09-01,"ES",4.21
2003-08-01,"ES",4.19
2003-07-01,"ES",4.03
2003-06-01,"ES",3.69
2003-05-01,"ES",3.88
2003-04-01,"ES",4.19
2003-03-01,"ES",4.04
2003-02-01,"ES",4.01
2003-01-01,"ES",4.24
2002-12-01,"ES",4.43
2002-11-01,"ES",4.6
2002-10-01,"ES",4.63
2002-09-01,"ES",4.57
2002-08-01,"ES",4.78
2002-07-01,"ES",5.07
2002-06-01,"ES",5.23
2002-05-01,"ES",5.36
2002-04-01,"ES",5.34
2002-03-01,"ES",5.34
2002-02-01,"ES",5.11
2002-01-01,"ES",5.05
2001-12-01,"ES",4.97
2001-11-01,"ES",4.76
2001-10-01,"ES",4.91
2001-09-01,"ES",5.14
2001-08-01,"ES",5.16
2001-07-01,"ES",5.35
2001-06-01,"ES",5.33
2001-05-01,"ES",5.36
2001-04-01,"ES",5.18
2001-03-01,"ES",5.04
2001-02-01,"ES",5.12
2001-01-01,"ES",5.08
2000-12-01,"ES",5.2
2000-11-01,"ES",5.45
2000-10-01,"ES",5.5
2000-09-01,"ES",5.56
2000-08-01,"ES",5.5
2000-07-01,"ES",5.53
2000-06-01,"ES",5.45
2000-05-01,"ES",5.63
2000-04-01,"ES",5.45
2000-03-01,"ES",5.55
2000-02-01,"ES",5.73
2000-01-01,"ES",5.76
1999-12-01,"ES",5.37
1999-11-01,"ES",5.28
1999-10-01,"ES",5.56
1999-09-01,"ES",5.32
1999-08-01,"ES",5.17
1999-07-01,"ES",4.91
1999-06-01,"ES",4.61
1999-05-01,"ES",4.28
1999-04-01,"ES",4.09
1999-03-01,"ES",4.26
1999-02-01,"ES",4.02
1999-01-01,"ES",3.88
1998-12-01,"ES",4.07
1998-11-01,"ES",4.41
1998-10-01,"ES",4.43
1998-09-01,"ES",4.48
1998-08-01,"ES",4.74
1998-07-01,"ES",4.94
1998-06-01,"ES",5.02
1998-05-01,"ES",5.13
1998-04-01,"ES",5.06
1998-03-01,"ES",5.09
1998-02-01,"ES",5.24
1998-01-01,"ES",5.4
1997-12-01,"ES",5.64
1997-11-01,"ES",5.96
1997-10-01,"ES",5.98
1997-09-01,"ES",6.09
1997-08-01,"ES",6.31
1997-07-01,"ES",6.21
1997-06-01,"ES",6.47
1997-05-01,"ES",6.61
1997-04-01,"ES",6.95
1997-03-01,"ES",7.03
1997-02-01,"ES",6.74
1997-01-01,"ES",6.83
1996-12-01,"ES",7
1996-11-01,"ES",7.34
1996-10-01,"ES",7.76
1996-09-01,"ES",8.43
1996-08-01,"ES",8.86
1996-07-01,"ES",8.78
1996-06-01,"ES",9.11
1996-05-01,"ES",9.17
1996-04-01,"ES",9.33
1996-03-01,"ES",9.89
1996-02-01,"ES",9.71
1996-01-01,"ES",9.46
1995-12-01,"ES",9.95
1995-11-01,"ES",10.54
1995-10-01,"ES",10.89
1995-09-01,"ES",10.8
1995-08-01,"ES",10.97
1995-07-01,"ES",11.33
1995-06-01,"ES",11.54
1995-05-01,"ES",11.41
1995-04-01,"ES",12.09
1995-03-01,"ES",12.26
1995-02-01,"ES",11.6
1995-01-01,"ES",11.86
1994-12-01,"ES",11.38
1994-11-01,"ES",11.17
1994-10-01,"ES",11.14
1994-09-01,"ES",11.22
1994-08-01,"ES",10.68
1994-07-01,"ES",10.59
1994-06-01,"ES",10.28
1994-05-01,"ES",9.55
1994-04-01,"ES",9.07
1994-03-01,"ES",8.82
1994-02-01,"ES",8.07
1994-01-01,"ES",7.98
1993-12-01,"ES",8.28
1993-11-01,"ES",8.56
1993-10-01,"ES",8.69
1993-09-01,"ES",9.09
1993-08-01,"ES",9.48
1993-07-01,"ES",10.22
1993-06-01,"ES",10.56
1993-05-01,"ES",11.22
1993-04-01,"ES",11.49
1993-03-01,"ES",11.36
1993-02-01,"ES",11.43
1993-01-01,"ES",12.16
2015-05-01,"FI",0.72
2015-04-01,"FI",0.27
2015-03-01,"FI",0.39
2015-02-01,"FI",0.48
2015-01-01,"FI",0.62
2014-12-01,"FI",0.89
2014-11-01,"FI",0.9
2014-10-01,"FI",1.01
2014-09-01,"FI",1.13
2014-08-01,"FI",1.18
2014-07-01,"FI",1.36
2014-06-01,"FI",1.57
2014-05-01,"FI",1.69
2014-04-01,"FI",1.84
2014-03-01,"FI",1.91
2014-02-01,"FI",1.92
2014-01-01,"FI",1.99
2013-12-01,"FI",2.03
2013-11-01,"FI",1.94
2013-10-01,"FI",2.04
2013-09-01,"FI",2.19
2013-08-01,"FI",2.07
2013-07-01,"FI",1.91
2013-06-01,"FI",1.88
2013-05-01,"FI",1.6
2013-04-01,"FI",1.51
2013-03-01,"FI",1.61
2013-02-01,"FI",1.81
2013-01-01,"FI",1.75
2012-12-01,"FI",1.6
2012-11-01,"FI",1.67
2012-10-01,"FI",1.78
2012-09-01,"FI",1.82
2012-08-01,"FI",1.55
2012-07-01,"FI",1.55
2012-06-01,"FI",1.76
2012-05-01,"FI",1.82
2012-04-01,"FI",2.15
2012-03-01,"FI",2.31
2012-02-01,"FI",2.34
2012-01-01,"FI",2.28
2011-12-01,"FI",2.52
2011-11-01,"FI",2.54
2011-10-01,"FI",2.51
2011-09-01,"FI",2.35
2011-08-01,"FI",2.68
2011-07-01,"FI",3.16
2011-06-01,"FI",3.29
2011-05-01,"FI",3.32
2011-04-01,"FI",3.57
2011-03-01,"FI",3.45
2011-02-01,"FI",3.41
2011-01-01,"FI",3.27
2010-12-01,"FI",3.19
2010-11-01,"FI",2.82
2010-10-01,"FI",2.63
2010-09-01,"FI",2.58
2010-08-01,"FI",2.62
2010-07-01,"FI",2.85
2010-06-01,"FI",2.92
2010-05-01,"FI",3.03
2010-04-01,"FI",3.36
2010-03-01,"FI",3.26
2010-02-01,"FI",3.38
2010-01-01,"FI",3.49
2009-12-01,"FI",3.46
2009-11-01,"FI",3.53
2009-10-01,"FI",3.57
2009-09-01,"FI",3.62
2009-08-01,"FI",3.63
2009-07-01,"FI",3.77
2009-06-01,"FI",3.98
2009-05-01,"FI",3.91
2009-04-01,"FI",3.78
2009-03-01,"FI",3.81
2009-02-01,"FI",3.93
2009-01-01,"FI",3.87
2008-12-01,"FI",3.72
2008-11-01,"FI",4.09
2008-10-01,"FI",4.33
2008-09-01,"FI",4.43
2008-08-01,"FI",4.47
2008-07-01,"FI",4.77
2008-06-01,"FI",4.78
2008-05-01,"FI",4.47
2008-04-01,"FI",4.22
2008-03-01,"FI",4
2008-02-01,"FI",4.06
2008-01-01,"FI",4.14
2007-12-01,"FI",4.34
2007-11-01,"FI",4.22
2007-10-01,"FI",4.38
2007-09-01,"FI",4.34
2007-08-01,"FI",4.39
2007-07-01,"FI",4.59
2007-06-01,"FI",4.62
2007-05-01,"FI",4.33
2007-04-01,"FI",4.2
2007-03-01,"FI",3.98
2007-02-01,"FI",4.08
2007-01-01,"FI",4.05
2006-12-01,"FI",3.82
2006-11-01,"FI",3.75
2006-10-01,"FI",3.84
2006-09-01,"FI",3.8
2006-08-01,"FI",3.94
2006-07-01,"FI",4.07
2006-06-01,"FI",4.02
2006-05-01,"FI",3.94
2006-04-01,"FI",3.88
2006-03-01,"FI",3.62
2006-02-01,"FI",3.44
2006-01-01,"FI",3.28
2005-12-01,"FI",3.3
2005-11-01,"FI",3.4
2005-10-01,"FI",3.19
2005-09-01,"FI",3.05
2005-08-01,"FI",3.21
2005-07-01,"FI",3.18
2005-06-01,"FI",3.16
2005-05-01,"FI",3.33
2005-04-01,"FI",3.51
2005-03-01,"FI",3.72
2005-02-01,"FI",3.57
2005-01-01,"FI",3.6
2004-12-01,"FI",3.68
2004-11-01,"FI",3.89
2004-10-01,"FI",4.01
2004-09-01,"FI",4.14
2004-08-01,"FI",4.21
2004-07-01,"FI",4.37
2004-06-01,"FI",4.48
2004-05-01,"FI",4.25
2004-04-01,"FI",4.1
2004-03-01,"FI",3.92
2004-02-01,"FI",4.11
2004-01-01,"FI",4.16
2003-12-01,"FI",4.33
2003-11-01,"FI",4.39
2003-10-01,"FI",4.26
2003-09-01,"FI",4.2
2003-08-01,"FI",4.18
2003-07-01,"FI",4.01
2003-06-01,"FI",3.7
2003-05-01,"FI",3.91
2003-04-01,"FI",4.23
2003-03-01,"FI",4.09
2003-02-01,"FI",4.05
2003-01-01,"FI",4.26
2002-12-01,"FI",4.45
2002-11-01,"FI",4.66
2002-10-01,"FI",4.68
2002-09-01,"FI",4.61
2002-08-01,"FI",4.81
2002-07-01,"FI",5.1
2002-06-01,"FI",5.26
2002-05-01,"FI",5.4
2002-04-01,"FI",5.32
2002-03-01,"FI",5.33
2002-02-01,"FI",5.1
2002-01-01,"FI",5.05
2001-12-01,"FI",4.98
2001-11-01,"FI",4.69
2001-10-01,"FI",4.83
2001-09-01,"FI",5.06
2001-08-01,"FI",5.06
2001-07-01,"FI",5.27
2001-06-01,"FI",5.26
2001-05-01,"FI",5.29
2001-04-01,"FI",5.1
2001-03-01,"FI",4.94
2001-02-01,"FI",5.02
2001-01-01,"FI",5.02
2000-12-01,"FI",5.14
2000-11-01,"FI",5.4
2000-10-01,"FI",5.45
2000-09-01,"FI",5.49
2000-08-01,"FI",5.43
2000-07-01,"FI",5.48
2000-06-01,"FI",5.39
2000-05-01,"FI",5.59
2000-04-01,"FI",5.46
2000-03-01,"FI",5.5
2000-02-01,"FI",5.72
2000-01-01,"FI",5.75
1999-12-01,"FI",5.37
1999-11-01,"FI",5.27
1999-10-01,"FI",5.56
1999-09-01,"FI",5.32
1999-08-01,"FI",5.15
1999-07-01,"FI",4.92
1999-06-01,"FI",4.58
1999-05-01,"FI",4.24
1999-04-01,"FI",4.07
1999-03-01,"FI",4.26
1999-02-01,"FI",4.04
1999-01-01,"FI",3.91
1998-12-01,"FI",4.06
1998-11-01,"FI",4.41
1998-10-01,"FI",4.45
1998-09-01,"FI",4.45
1998-08-01,"FI",4.68
1998-07-01,"FI",4.86
1998-06-01,"FI",4.95
1998-05-01,"FI",5.08
1998-04-01,"FI",5.01
1998-03-01,"FI",5.04
1998-02-01,"FI",5.16
1998-01-01,"FI",5.3
1997-12-01,"FI",5.58
1997-11-01,"FI",5.79
1997-10-01,"FI",5.75
1997-09-01,"FI",5.83
1997-08-01,"FI",5.9
1997-07-01,"FI",5.86
1997-06-01,"FI",6.09
1997-05-01,"FI",6.16
1997-04-01,"FI",6.36
1997-03-01,"FI",6.12
1997-02-01,"FI",5.91
1997-01-01,"FI",6.14
1996-12-01,"FI",6.34
1996-11-01,"FI",6.47
1996-10-01,"FI",6.51
1996-09-01,"FI",6.92
1996-08-01,"FI",7.16
1996-07-01,"FI",7.07
1996-06-01,"FI",7.21
1996-05-01,"FI",7.36
1996-04-01,"FI",7.47
1996-03-01,"FI",7.71
1996-02-01,"FI",7.67
1996-01-01,"FI",7.03
1995-12-01,"FI",7.38
1995-11-01,"FI",7.52
1995-10-01,"FI",7.95
1995-09-01,"FI",7.98
1995-08-01,"FI",8.34
1995-07-01,"FI",8.74
1995-06-01,"FI",8.7
1995-05-01,"FI",8.84
1995-04-01,"FI",9.42
1995-03-01,"FI",10.18
1995-02-01,"FI",10.22
1995-01-01,"FI",10.24
1994-12-01,"FI",10.21
1994-11-01,"FI",10.23
1994-10-01,"FI",10.08
1994-09-01,"FI",10.53
1994-08-01,"FI",10.59
1994-07-01,"FI",9.89
1994-06-01,"FI",9.53
1994-05-01,"FI",8.52
1994-04-01,"FI",8.29
1994-03-01,"FI",7.45
1994-02-01,"FI",6.58
1994-01-01,"FI",6.54
1993-12-01,"FI",7.03
1993-11-01,"FI",7.39
1993-10-01,"FI",7.67
1993-09-01,"FI",7.99
1993-08-01,"FI",7.87
1993-07-01,"FI",8.6
1993-06-01,"FI",9.06
1993-05-01,"FI",9.46
1993-04-01,"FI",9.77
1993-03-01,"FI",9.87
1993-02-01,"FI",10.27
1993-01-01,"FI",10.92
2015-05-01,"FR",0.89
2015-04-01,"FR",0.44
2015-03-01,"FR",0.51
2015-02-01,"FR",0.6
2015-01-01,"FR",0.67
2014-12-01,"FR",0.92
2014-11-01,"FR",1.14
2014-10-01,"FR",1.26
2014-09-01,"FR",1.35
2014-08-01,"FR",1.41
2014-07-01,"FR",1.56
2014-06-01,"FR",1.71
2014-05-01,"FR",1.84
2014-04-01,"FR",2.03
2014-03-01,"FR",2.15
2014-02-01,"FR",2.25
2014-01-01,"FR",2.38
2013-12-01,"FR",2.33
2013-11-01,"FR",2.27
2013-10-01,"FR",2.39
2013-09-01,"FR",2.49
2013-08-01,"FR",2.36
2013-07-01,"FR",2.25
2013-06-01,"FR",2.21
2013-05-01,"FR",1.87
2013-04-01,"FR",1.8
2013-03-01,"FR",2.07
2013-02-01,"FR",2.24
2013-01-01,"FR",2.17
2012-12-01,"FR",2.01
2012-11-01,"FR",2.14
2012-10-01,"FR",2.19
2012-09-01,"FR",2.24
2012-08-01,"FR",2.12
2012-07-01,"FR",2.28
2012-06-01,"FR",2.57
2012-05-01,"FR",2.75
2012-04-01,"FR",2.99
2012-03-01,"FR",2.95
2012-02-01,"FR",3.02
2012-01-01,"FR",3.18
2011-12-01,"FR",3.16
2011-11-01,"FR",3.41
2011-10-01,"FR",2.99
2011-09-01,"FR",2.64
2011-08-01,"FR",2.98
2011-07-01,"FR",3.4
2011-06-01,"FR",3.43
2011-05-01,"FR",3.49
2011-04-01,"FR",3.69
2011-03-01,"FR",3.61
2011-02-01,"FR",3.6
2011-01-01,"FR",3.44
2010-12-01,"FR",3.34
2010-11-01,"FR",3
2010-10-01,"FR",2.72
2010-09-01,"FR",2.68
2010-08-01,"FR",2.68
2010-07-01,"FR",2.99
2010-06-01,"FR",3.07
2010-05-01,"FR",3.08
2010-04-01,"FR",3.4
2010-03-01,"FR",3.44
2010-02-01,"FR",3.5
2010-01-01,"FR",3.52
2009-12-01,"FR",3.48
2009-11-01,"FR",3.56
2009-10-01,"FR",3.56
2009-09-01,"FR",3.59
2009-08-01,"FR",3.59
2009-07-01,"FR",3.73
2009-06-01,"FR",3.9
2009-05-01,"FR",3.8
2009-04-01,"FR",3.66
2009-03-01,"FR",3.65
2009-02-01,"FR",3.68
2009-01-01,"FR",3.6
2008-12-01,"FR",3.54
2008-11-01,"FR",3.98
2008-10-01,"FR",4.18
2008-09-01,"FR",4.36
2008-08-01,"FR",4.4
2008-07-01,"FR",4.69
2008-06-01,"FR",4.73
2008-05-01,"FR",4.41
2008-04-01,"FR",4.27
2008-03-01,"FR",4.02
2008-02-01,"FR",4.08
2008-01-01,"FR",4.15
2007-12-01,"FR",4.35
2007-11-01,"FR",4.23
2007-10-01,"FR",4.4
2007-09-01,"FR",4.36
2007-08-01,"FR",4.39
2007-07-01,"FR",4.58
2007-06-01,"FR",4.62
2007-05-01,"FR",4.34
2007-04-01,"FR",4.21
2007-03-01,"FR",4
2007-02-01,"FR",4.1
2007-01-01,"FR",4.07
2006-12-01,"FR",3.81
2006-11-01,"FR",3.74
2006-10-01,"FR",3.81
2006-09-01,"FR",3.77
2006-08-01,"FR",3.9
2006-07-01,"FR",4.03
2006-06-01,"FR",4.01
2006-05-01,"FR",4
2006-04-01,"FR",3.95
2006-03-01,"FR",3.69
2006-02-01,"FR",3.51
2006-01-01,"FR",3.34
2005-12-01,"FR",3.38
2005-11-01,"FR",3.5
2005-10-01,"FR",3.29
2005-09-01,"FR",3.13
2005-08-01,"FR",3.3
2005-07-01,"FR",3.27
2005-06-01,"FR",3.2
2005-05-01,"FR",3.38
2005-04-01,"FR",3.54
2005-03-01,"FR",3.75
2005-02-01,"FR",3.6
2005-01-01,"FR",3.58
2004-12-01,"FR",3.64
2004-11-01,"FR",3.86
2004-10-01,"FR",3.98
2004-09-01,"FR",4.09
2004-08-01,"FR",4.11
2004-07-01,"FR",4.27
2004-06-01,"FR",4.39
2004-05-01,"FR",4.34
2004-04-01,"FR",4.18
2004-03-01,"FR",3.98
2004-02-01,"FR",4.14
2004-01-01,"FR",4.2
2003-12-01,"FR",4.34
2003-11-01,"FR",4.41
2003-10-01,"FR",4.28
2003-09-01,"FR",4.23
2003-08-01,"FR",4.16
2003-07-01,"FR",4.01
2003-06-01,"FR",3.69
2003-05-01,"FR",3.89
2003-04-01,"FR",4.22
2003-03-01,"FR",4.1
2003-02-01,"FR",4.01
2003-01-01,"FR",4.22
2002-12-01,"FR",4.38
2002-11-01,"FR",4.53
2002-10-01,"FR",4.55
2002-09-01,"FR",4.46
2002-08-01,"FR",4.67
2002-07-01,"FR",4.96
2002-06-01,"FR",5.11
2002-05-01,"FR",5.26
2002-04-01,"FR",5.24
2002-03-01,"FR",5.24
2002-02-01,"FR",4.99
2002-01-01,"FR",4.93
2001-12-01,"FR",4.87
2001-11-01,"FR",4.57
2001-10-01,"FR",4.72
2001-09-01,"FR",4.94
2001-08-01,"FR",4.95
2001-07-01,"FR",5.15
2001-06-01,"FR",5.15
2001-05-01,"FR",5.21
2001-04-01,"FR",5
2001-03-01,"FR",4.84
2001-02-01,"FR",4.93
2001-01-01,"FR",4.94
2000-12-01,"FR",5.04
2000-11-01,"FR",5.29
2000-10-01,"FR",5.36
2000-09-01,"FR",5.42
2000-08-01,"FR",5.36
2000-07-01,"FR",5.4
2000-06-01,"FR",5.32
2000-05-01,"FR",5.5
2000-04-01,"FR",5.33
2000-03-01,"FR",5.43
2000-02-01,"FR",5.62
2000-01-01,"FR",5.66
1999-12-01,"FR",5.27
1999-11-01,"FR",5.15
1999-10-01,"FR",5.43
1999-09-01,"FR",5.19
1999-08-01,"FR",5.01
1999-07-01,"FR",4.81
1999-06-01,"FR",4.47
1999-05-01,"FR",4.16
1999-04-01,"FR",3.98
1999-03-01,"FR",4.13
1999-02-01,"FR",3.93
1999-01-01,"FR",3.77
1998-12-01,"FR",3.91
1998-11-01,"FR",4.18
1998-10-01,"FR",4.17
1998-09-01,"FR",4.2
1998-08-01,"FR",4.52
1998-07-01,"FR",4.78
1998-06-01,"FR",4.86
1998-05-01,"FR",5.01
1998-04-01,"FR",4.96
1998-03-01,"FR",4.95
1998-02-01,"FR",5.03
1998-01-01,"FR",5.11
1997-12-01,"FR",5.32
1997-11-01,"FR",5.57
1997-10-01,"FR",5.59
1997-09-01,"FR",5.52
1997-08-01,"FR",5.58
1997-07-01,"FR",5.47
1997-06-01,"FR",5.65
1997-05-01,"FR",5.69
1997-04-01,"FR",5.8
1997-03-01,"FR",5.65
1997-02-01,"FR",5.46
1997-01-01,"FR",5.68
1996-12-01,"FR",5.74
1996-11-01,"FR",5.83
1996-10-01,"FR",5.97
1996-09-01,"FR",6.23
1996-08-01,"FR",6.34
1996-07-01,"FR",6.44
1996-06-01,"FR",6.55
1996-05-01,"FR",6.46
1996-04-01,"FR",6.5
1996-03-01,"FR",6.64
1996-02-01,"FR",6.59
1996-01-01,"FR",6.44
1995-12-01,"FR",6.75
1995-11-01,"FR",7.03
1995-10-01,"FR",7.48
1995-09-01,"FR",7.35
1995-08-01,"FR",7.33
1995-07-01,"FR",7.43
1995-06-01,"FR",7.45
1995-05-01,"FR",7.52
1995-04-01,"FR",7.82
1995-03-01,"FR",8.02
1995-02-01,"FR",8.01
1995-01-01,"FR",8.23
1994-12-01,"FR",8.02
1994-11-01,"FR",8.14
1994-10-01,"FR",8.19
1994-09-01,"FR",8.1
1994-08-01,"FR",7.61
1994-07-01,"FR",7.4
1994-06-01,"FR",7.49
1994-05-01,"FR",6.97
1994-04-01,"FR",6.69
1994-03-01,"FR",6.37
1994-02-01,"FR",5.94
1994-01-01,"FR",5.67
1993-12-01,"FR",5.8
1993-11-01,"FR",6.04
1993-10-01,"FR",5.96
1993-09-01,"FR",6.13
1993-08-01,"FR",6.31
1993-07-01,"FR",6.76
1993-06-01,"FR",6.95
